datetime,co2,par,temp
2021-07-01 05:58:06,479.99,155.2,299.15
2021-07-01 05:58:07,464.33,155.11,299.15
2021-07-01 05:58:08,467.78,155.11,299.15
2021-07-01 05:58:09,470.16,155.09,299.15
2021-07-01 05:58:10,412.61,155.06,299.15
2021-07-01 05:58:11,417.2,155.01,299.15
2021-07-01 05:58:12,420.12,155.01,299.15
2021-07-01 05:58:13,421.44,155.06,299.15
2021-07-01 05:58:14,420.67,155.03,299.15
2021-07-01 05:58:15,419.52,155.03,299.15
2021-07-01 05:58:16,415.9,155.06,299.15
2021-07-01 05:58:17,418.04,155.04,299.15
2021-07-01 05:58:18,416.42,155.05,299.15
2021-07-01 05:58:19,418.07,155.05,299.15
2021-07-01 05:58:20,419.47,154.99,299.15
2021-07-01 05:58:21,415.88,154.98,299.15
2021-07-01 05:58:22,413.75,154.98,299.15
2021-07-01 05:58:23,414.6,154.89,299.15
2021-07-01 05:58:24,415.07,155.02,299.15
2021-07-01 05:58:25,416.63,155.01,299.15
2021-07-01 05:58:26,423.79,155.01,299.28
2021-07-01 05:58:27,424.77,155.08,299.28
2021-07-01 05:58:28,419.93,154.99,299.28
2021-07-01 05:58:29,418.38,192.94,299.28
2021-07-01 05:58:30,416.99,192.94,299.28
2021-07-01 05:58:31,418.21,1025.16,299.28
2021-07-01 05:58:32,418.67,1055.26,299.28
2021-07-01 05:58:33,418.39,1055.26,299.28
2021-07-01 05:58:34,419.57,145.51,299.28
2021-07-01 05:58:35,419.04,1047.73,299.28
2021-07-01 05:58:36,427.86,1052.89,299.28
2021-07-01 05:58:37,447.25,1052.89,299.28
2021-07-01 05:58:38,438.7,1054.46,299.28
2021-07-01 05:58:39,430.45,1055.55,299.28
2021-07-01 05:58:40,429.64,1054.92,299.28
2021-07-01 05:58:41,430.94,1054.92,299.28
2021-07-01 05:58:42,427.94,1055.1,299.28
2021-07-01 05:58:43,430.24,1053.22,299.28
2021-07-01 05:58:44,432.2,1053.22,299.28
2021-07-01 05:58:45,432.79,1055.04,299.28
2021-07-01 05:58:46,430.24,1053.53,299.28
2021-07-01 05:58:47,432.25,1054.68,299.28
2021-07-01 05:58:48,432.67,1054.68,299.28
2021-07-01 05:58:49,434.49,1054.94,299.28
2021-07-01 05:58:50,439.55,1056.4,299.28
2021-07-01 05:58:51,438.9,1056.4,299.28
2021-07-01 05:58:52,441.18,1054.01,299.28
2021-07-01 05:58:53,439.0,1056.77,299.28
2021-07-01 05:58:54,440.5,1058.17,299.28
2021-07-01 05:58:55,437.95,1058.17,299.4
2021-07-01 05:58:56,440.65,1056.05,299.4
2021-07-01 05:58:57,438.5,1057.23,299.4
2021-07-01 05:58:58,439.98,1056.66,299.4
2021-07-01 05:58:59,440.61,1056.66,299.4
2021-07-01 05:59:00,437.89,1056.71,299.4
2021-07-01 05:59:01,442.28,1057.04,299.4
2021-07-01 05:59:02,444.94,1057.04,299.4
2021-07-01 05:59:03,441.78,1056.54,299.4
2021-07-01 05:59:04,441.91,1058.16,299.4
2021-07-01 05:59:05,440.04,1057.32,299.4
2021-07-01 05:59:06,433.54,1057.32,299.53
2021-07-01 05:59:07,434.21,1056.07,299.53
2021-07-01 05:59:08,436.11,1057.73,299.53
2021-07-01 05:59:09,427.71,1058.06,299.53
2021-07-01 05:59:10,429.07,1058.06,299.53
2021-07-01 05:59:11,429.45,1059.19,299.53
2021-07-01 05:59:12,433.03,1059.18,299.53
2021-07-01 05:59:13,433.97,1059.18,299.53
2021-07-01 05:59:14,434.11,1060.34,299.53
2021-07-01 05:59:15,434.96,1060.85,299.53
2021-07-01 05:59:16,432.83,1059.58,299.53
2021-07-01 05:59:17,427.57,1059.58,299.53
2021-07-01 05:59:18,435.24,1058.34,299.53
2021-07-01 05:59:19,433.38,1058.34,299.53
2021-07-01 05:59:20,435.06,1058.34,299.53
2021-07-01 05:59:21,431.78,1058.92,299.65
2021-07-01 05:59:22,430.32,1058.53,299.65
2021-07-01 05:59:23,426.89,1058.29,299.65
2021-07-01 05:59:24,432.81,1058.29,299.65
2021-07-01 05:59:25,434.57,1058.22,299.65
2021-07-01 05:59:26,433.29,1057.22,299.65
2021-07-01 05:59:27,428.86,1059.22,299.65
2021-07-01 05:59:28,429.8,1059.22,299.65
2021-07-01 05:59:29,426.0,1059.76,299.65
2021-07-01 05:59:30,426.52,1060.43,299.65
2021-07-01 05:59:31,426.34,1060.43,299.65
2021-07-01 05:59:32,421.76,1058.38,299.65
2021-07-01 05:59:33,425.73,1058.81,299.65
2021-07-01 05:59:34,424.48,1058.75,299.65
2021-07-01 05:59:35,424.44,1058.75,299.65
2021-07-01 05:59:36,424.9,1059.16,299.65
2021-07-01 05:59:37,421.41,1059.61,299.65
2021-07-01 05:59:38,422.41,1059.6,299.78
2021-07-01 05:59:39,422.17,1059.6,299.78
2021-07-01 05:59:40,419.03,1058.75,299.78
2021-07-01 05:59:41,425.12,1059.53,299.78
2021-07-01 05:59:42,424.85,1059.53,299.78
2021-07-01 05:59:43,417.22,1058.68,299.78
2021-07-01 05:59:44,422.44,1059.79,299.78
2021-07-01 05:59:45,428.46,1059.25,299.78
2021-07-01 05:59:46,422.74,1059.25,299.78
2021-07-01 05:59:47,418.6,1059.21,299.78
2021-07-01 05:59:48,422.41,1060.06,299.78
2021-07-01 05:59:49,415.3,1060.06,299.78
