datetime,co2,par,temp
2021-07-28 09:06:34,460.55,1551.17,308.15
2021-07-28 09:06:35,455.89,1547.78,308.15
2021-07-28 09:06:36,446.84,1547.78,308.15
2021-07-28 09:06:37,453.6,1547.85,308.15
2021-07-28 09:06:38,375.35,1545.95,308.15
2021-07-28 09:06:39,374.22,1545.95,308.15
2021-07-28 09:06:40,380.23,1545.71,308.15
2021-07-28 09:06:41,382.25,1544.62,308.15
2021-07-28 09:06:42,382.73,1543.44,308.15
2021-07-28 09:06:43,382.84,1543.44,308.15
2021-07-28 09:06:44,383.23,1541.67,308.15
2021-07-28 09:06:45,384.11,1537.27,308.15
2021-07-28 09:06:46,383.08,1537.27,308.15
2021-07-28 09:06:47,384.05,1538.31,308.15
2021-07-28 09:06:48,384.47,1538.15,308.15
2021-07-28 09:06:49,384.5,1538.53,308.15
2021-07-28 09:06:50,384.75,1538.53,308.15
2021-07-28 09:06:51,384.81,1548.96,308.15
2021-07-28 09:06:52,385.36,1545.6,308.15
2021-07-28 09:06:53,385.09,1544.17,308.15
2021-07-28 09:06:54,385.51,1544.17,
2021-07-28 09:06:55,386.1,1473.44,
2021-07-28 09:06:56,386.28,1475.62,
2021-07-28 09:06:57,387.05,1475.62,
2021-07-28 09:06:58,386.9,1480.37,308.4
2021-07-28 09:06:59,387.18,1483.66,308.4
2021-07-28 09:07:00,387.16,1479.76,308.4
2021-07-28 09:07:01,387.48,1479.76,308.4
2021-07-28 09:07:02,387.27,1480.54,308.4
2021-07-28 09:07:03,386.48,1480.75,308.4
2021-07-28 09:07:04,386.48,1480.75,308.4
2021-07-28 09:07:05,386.03,1483.63,308.4
2021-07-28 09:07:06,385.41,1483.66,308.4
2021-07-28 09:07:07,385.34,1481.28,308.4
2021-07-28 09:07:08,384.63,1481.28,308.4
2021-07-28 09:07:09,384.38,1473.63,308.4
2021-07-28 09:07:10,384.29,1473.58,308.4
2021-07-28 09:07:11,383.66,1473.58,308.4
2021-07-28 09:07:12,383.36,1481.01,308.4
2021-07-28 09:07:13,383.01,1480.1,308.4
2021-07-28 09:10:18,387.4,1542.86,308.9
2021-07-28 09:10:19,381.11,1539.58,308.9
2021-07-28 09:10:20,380.78,1539.58,308.9
2021-07-28 09:10:21,386.64,1539.29,308.9
2021-07-28 09:10:22,361.67,1538.63,308.9
2021-07-28 09:10:23,354.39,1538.63,308.9
2021-07-28 09:10:24,359.63,1538.06,308.9
2021-07-28 09:10:25,362.4,1538.48,308.9
2021-07-28 09:10:26,362.76,1537.37,308.9
2021-07-28 09:10:27,363.28,1537.37,308.9
2021-07-28 09:10:28,362.94,1537.59,308.9
2021-07-28 09:10:29,363.47,1536.56,308.9
2021-07-28 09:10:30,363.43,1537.22,308.9
2021-07-28 09:10:31,363.15,1537.22,308.9
2021-07-28 09:10:32,364.33,1537.07,308.9
2021-07-28 09:10:33,365.12,1535.6,308.9
2021-07-28 09:10:34,365.89,1535.6,308.9
2021-07-28 09:10:35,365.75,1535.08,308.9
2021-07-28 09:10:36,366.71,1532.18,308.9
2021-07-28 09:10:37,367.6,1509.66,308.9
2021-07-28 09:10:38,367.55,1509.66,308.9
2021-07-28 09:10:39,369.08,1483.14,308.9
2021-07-28 09:10:40,369.4,1475.69,308.9
2021-07-28 09:10:41,369.9,1475.69,309.15
2021-07-28 09:10:42,370.75,1476.21,309.15
2021-07-28 09:10:43,370.35,1476.39,309.15
2021-07-28 09:10:44,371.12,1476.52,309.15
2021-07-28 09:10:45,370.75,1476.52,309.15
2021-07-28 09:10:46,370.77,1476.18,309.15
2021-07-28 09:10:47,370.9,1476.29,309.15
2021-07-28 09:10:48,370.3,1476.29,309.15
2021-07-28 09:10:49,370.3,1476.21,309.15
2021-07-28 09:10:50,369.79,1476.06,309.15
2021-07-28 09:10:51,369.8,1476.14,309.15
2021-07-28 09:10:52,369.98,1476.14,309.15
2021-07-28 09:10:53,368.85,1475.86,309.15
2021-07-28 09:10:54,368.6,1476.09,309.15
2021-07-28 09:10:55,368.81,1476.26,309.15
2021-07-28 09:10:56,368.02,1476.26,309.15
2021-07-28 09:10:57,368.04,1476.1,309.15
2021-07-28 09:10:58,367.76,1476.01,309.15
2021-07-28 09:10:59,367.58,1476.01,309.15
2021-07-28 09:11:00,366.96,1475.99,309.15
2021-07-28 09:11:01,366.6,1476.24,309.15
2021-07-28 09:11:02,367.03,1477.45,309.15
2021-07-28 09:11:03,365.93,1477.45,309.15
2021-07-28 09:11:04,365.78,1476.59,309.15
2021-07-28 09:11:05,365.8,1476.01,309.15
2021-07-28 09:11:06,365.06,1475.34,309.15
2021-07-28 09:11:07,364.94,1475.34,309.15
2021-07-28 09:11:08,364.74,1476.13,309.15
2021-07-28 09:11:09,365.08,1475.76,309.15
2021-07-28 09:11:10,364.5,1475.76,309.15
2021-07-28 09:11:11,363.77,1476.88,309.15
2021-07-28 09:11:12,363.87,1476.04,309.15
2021-07-28 09:11:13,363.73,1476.39,309.15
2021-07-28 09:11:14,363.4,1476.39,309.15
2021-07-28 09:11:15,362.91,1475.79,309.15
2021-07-28 09:11:16,362.89,1475.07,309.15
2021-07-28 09:11:17,362.71,1475.07,309.15
2021-07-28 09:11:18,362.78,1476.19,309.15
2021-07-28 09:11:19,362.18,1476.26,309.15
2021-07-28 09:11:20,361.92,1475.86,309.15
2021-07-28 09:11:21,361.69,1475.86,309.15
2021-07-28 09:11:22,361.56,1476.22,309.15
2021-07-28 09:11:23,361.51,1475.52,309.15
2021-07-28 09:11:24,360.93,1475.52,309.15
2021-07-28 09:11:25,360.56,1475.66,309.15
2021-07-28 09:11:26,360.48,1475.41,309.15
2021-07-28 09:11:27,360.32,1475.14,309.15
2021-07-28 09:11:28,359.46,1475.14,309.15
2021-07-28 09:11:29,359.79,1475.48,309.15
2021-07-28 09:11:30,359.11,1475.56,309.15
2021-07-28 09:11:31,359.43,1475.56,309.15
2021-07-28 09:11:32,358.55,1475.41,309.15
