datetime,co2,par,temp
2021-07-12 10:11:39,497.71,1914.47,303.78
2021-07-12 10:11:40,485.43,1910.29,303.78
2021-07-12 10:11:41,470.49,1914.23,303.78
2021-07-12 10:11:42,449.23,1914.23,303.78
2021-07-12 10:11:43,402.28,1915.89,303.78
2021-07-12 10:11:44,406.72,1912.73,303.78
2021-07-12 10:11:45,411.0,1916.06,303.78
2021-07-12 10:11:46,411.52,1916.06,303.78
2021-07-12 10:11:47,411.43,1917.57,303.78
2021-07-12 10:11:48,409.38,1919.65,303.9
2021-07-12 10:11:49,407.94,1919.65,303.9
2021-07-12 10:11:50,408.13,1918.95,303.9
2021-07-12 10:11:51,410.35,1919.97,303.9
2021-07-12 10:11:52,410.29,1920.07,303.9
2021-07-12 10:11:53,407.12,1920.07,303.9
2021-07-12 10:11:54,405.27,1919.88,303.9
2021-07-12 10:11:55,408.04,1920.97,303.9
2021-07-12 10:11:56,407.27,1921.2,303.9
2021-07-12 10:11:57,408.65,1921.2,303.9
2021-07-12 10:11:58,409.16,1921.9,303.9
2021-07-12 10:11:59,408.83,1905.22,303.9
2021-07-12 10:12:00,408.66,1905.22,303.9
2021-07-12 10:12:01,407.59,1627.24,304.03
2021-07-12 10:12:02,405.88,1613.93,304.03
2021-07-12 10:12:03,408.3,1609.23,304.03
2021-07-12 10:12:04,415.33,1609.23,304.03
2021-07-12 10:12:05,417.91,1608.97,304.03
2021-07-12 10:12:06,408.15,1611.85,304.03
2021-07-12 10:12:07,403.0,1611.85,304.03
2021-07-12 10:12:08,399.33,1610.98,304.03
2021-07-12 10:12:09,399.37,1610.23,304.03
2021-07-12 10:12:10,397.05,1610.24,304.03
2021-07-12 10:12:11,394.78,1610.24,304.03
2021-07-12 10:12:12,392.64,1609.25,304.03
2021-07-12 10:12:13,390.91,1610.15,304.03
2021-07-12 10:12:14,388.17,1610.15,304.03
2021-07-12 10:12:15,387.04,1609.91,304.03
2021-07-12 10:12:16,383.97,1610.29,304.15
2021-07-12 10:12:17,383.04,1610.64,304.15
2021-07-12 10:12:18,380.62,1610.64,304.15
2021-07-12 10:12:19,380.23,1609.7,304.15
2021-07-12 10:12:20,382.94,1610.01,304.15
2021-07-12 10:12:21,381.56,1610.28,304.15
2021-07-12 10:12:22,378.56,1610.28,304.15
2021-07-12 10:12:23,379.34,1609.02,304.15
2021-07-12 10:12:24,376.41,1611.67,304.15
2021-07-12 10:12:25,376.66,1611.67,304.15
2021-07-12 10:12:26,375.23,1609.66,304.15
2021-07-12 10:12:27,374.64,1608.18,304.15
2021-07-12 10:12:28,375.25,1609.45,304.28
2021-07-12 10:12:29,378.68,1609.45,304.28
2021-07-12 10:12:30,378.77,1610.13,304.28
2021-07-12 10:12:31,373.89,1608.15,304.28
2021-07-12 10:12:32,369.77,1609.04,304.28
2021-07-12 10:12:33,370.07,1609.04,304.28
2021-07-12 10:12:34,368.64,1610.35,304.28
2021-07-12 10:12:35,367.65,1610.54,304.28
2021-07-12 10:12:36,371.36,1610.54,304.28
2021-07-12 10:12:37,370.74,1609.72,304.28
2021-07-12 10:12:38,365.94,1607.39,304.28
2021-07-12 10:12:39,367.9,1608.47,304.28
2021-07-12 10:12:40,366.56,1608.47,304.28
2021-07-12 10:12:41,366.87,1606.87,304.28
2021-07-12 10:12:42,366.76,1608.44,304.4
2021-07-12 10:12:43,367.98,1608.44,304.4
2021-07-12 10:12:44,359.01,1607.88,304.4
2021-07-12 10:12:45,354.42,1608.55,304.4
2021-07-12 10:12:46,358.67,1607.57,304.4
2021-07-12 10:12:47,359.32,1607.57,304.4
2021-07-12 10:12:48,353.46,1608.27,304.4
2021-07-12 10:12:49,359.08,1606.6,304.4
2021-07-12 10:12:50,355.47,1608.21,304.4
2021-07-12 10:12:51,355.62,1608.21,304.4
2021-07-12 10:12:52,360.04,1606.73,304.53
2021-07-12 10:12:53,355.04,1608.64,304.53
2021-07-12 10:12:54,353.74,1608.64,304.53
2021-07-12 10:12:55,362.52,1606.99,304.53
2021-07-12 10:12:56,355.03,1609.93,304.53
2021-07-12 10:12:57,342.91,1608.61,304.53
2021-07-12 10:12:58,341.44,1608.61,304.53
2021-07-12 10:12:59,342.16,1608.43,304.53
2021-07-12 10:13:00,343.08,1607.65,304.53
2021-07-12 10:13:01,339.9,1607.65,304.53
2021-07-12 10:13:02,340.9,1608.29,304.53
2021-07-12 10:13:03,338.55,1609.0,304.53
2021-07-12 10:13:04,335.39,1608.15,304.65
2021-07-12 10:13:05,334.66,1608.15,304.65
2021-07-12 10:13:06,338.89,1608.67,304.65
2021-07-12 10:13:07,334.92,1608.25,304.65
2021-07-12 10:13:08,330.33,1607.5,304.65
2021-07-12 10:13:09,336.03,1607.5,304.65
2021-07-12 10:13:10,335.17,1608.57,304.65
2021-07-12 10:13:11,333.45,1608.48,304.65
2021-07-12 10:13:12,328.97,1608.48,304.65
2021-07-12 10:13:13,322.44,1608.83,304.78
2021-07-12 10:13:14,329.55,1609.52,304.78
2021-07-12 10:13:15,325.56,1608.82,304.78
2021-07-12 10:13:16,328.05,1608.82,304.78
2021-07-12 10:13:17,329.69,1607.59,304.78
2021-07-12 10:13:18,325.65,1608.36,304.78
2021-07-12 10:13:19,326.63,1608.36,304.78
2021-07-12 10:13:20,329.73,1607.77,304.78
2021-07-12 10:13:21,315.69,1608.42,304.78
2021-07-12 10:13:22,318.01,1608.04,304.78
2021-07-12 10:13:23,320.73,1608.04,304.78
2021-07-12 10:13:24,324.09,1607.59,304.9
2021-07-12 10:13:25,320.37,1607.63,304.9
2021-07-12 10:13:26,318.73,1607.97,304.9
2021-07-12 10:13:27,316.57,1607.97,304.9
2021-07-12 10:13:28,320.45,1608.82,304.9
2021-07-12 10:13:29,318.29,1608.41,304.9
2021-07-12 10:13:30,315.42,1608.41,304.9
2021-07-12 10:13:31,315.2,1609.69,304.9
2021-07-12 10:13:32,320.01,1608.89,304.9
2021-07-12 10:13:33,322.72,1608.74,304.9
2021-07-12 10:13:34,307.96,1608.74,305.03
2021-07-12 10:13:35,307.42,1609.52,305.03
2021-07-12 10:13:36,313.97,1609.42,305.03
2021-07-12 10:13:37,307.57,1609.42,305.03
2021-07-12 10:13:38,315.26,1607.66,305.03
2021-07-12 10:13:39,312.77,1609.03,305.03
2021-07-12 10:13:40,310.89,1609.99,305.03
2021-07-12 10:13:41,315.11,1609.99,305.03
2021-07-12 10:13:42,298.69,1610.61,305.03
2021-07-12 10:13:43,304.96,1611.7,305.03
2021-07-12 10:13:44,307.12,1611.18,305.03
2021-07-12 10:13:45,303.72,1611.18,305.03
2021-07-12 10:13:46,310.26,1609.88,305.15
2021-07-12 10:13:47,308.37,1612.49,305.15
2021-07-12 10:13:48,305.58,1612.49,305.15
2021-07-12 10:13:49,303.98,1611.12,305.15
2021-07-12 10:13:50,307.16,1610.35,305.15
2021-07-12 10:13:51,291.56,1609.86,305.15
2021-07-12 10:13:52,304.51,1609.86,305.15
2021-07-12 10:13:53,304.46,1610.0,305.15
2021-07-12 10:13:54,300.0,1610.28,305.15
2021-07-12 10:13:55,296.82,1608.93,305.15
2021-07-12 10:13:56,295.25,1608.93,305.15
2021-07-12 10:13:57,299.36,1608.85,305.15
2021-07-12 10:13:58,297.6,1608.57,305.15
2021-07-12 10:13:59,294.98,1608.57,305.15
2021-07-12 10:14:00,294.18,1608.07,305.15
2021-07-12 10:14:01,290.04,1607.13,305.15
2021-07-12 10:14:02,292.14,1608.41,305.15
2021-07-12 10:14:03,292.04,1608.41,305.15
2021-07-12 10:14:04,288.34,1608.3,305.15
2021-07-12 10:14:05,295.27,1604.7,305.15
2021-07-12 10:14:06,285.37,1604.7,305.4
2021-07-12 10:14:52,287.3,1129.11,305.4
2021-07-12 10:14:53,283.05,1137.97,305.4
2021-07-12 10:14:54,283.01,1141.9,305.4
2021-07-12 10:14:55,304.25,1141.9,305.4
2021-07-12 10:14:56,415.22,1141.02,305.4
2021-07-12 10:14:57,411.74,1139.55,305.4
2021-07-12 10:14:58,407.49,1140.34,305.4
2021-07-12 10:14:59,406.58,1140.34,305.4
2021-07-12 10:15:00,404.54,1140.38,305.4
2021-07-12 10:15:01,406.63,1146.18,305.4
2021-07-12 10:15:02,406.17,1150.95,305.4
2021-07-12 10:15:03,406.13,1150.95,305.4
2021-07-12 10:15:04,406.53,1149.89,305.4
2021-07-12 10:15:05,405.2,1148.56,305.4
2021-07-12 10:15:06,406.13,1148.56,305.4
2021-07-12 10:15:07,406.4,1159.2,305.4
2021-07-12 10:15:08,405.81,1163.94,305.4
2021-07-12 10:15:09,404.96,1165.81,305.4
2021-07-12 10:15:10,404.37,1165.81,305.4
2021-07-12 10:15:11,404.8,1171.48,305.4
2021-07-12 10:15:12,403.1,1094.36,305.4
2021-07-12 10:15:13,404.5,1094.36,305.4
2021-07-12 10:15:14,401.98,932.98,305.4
2021-07-12 10:15:15,404.2,933.58,305.4
2021-07-12 10:15:16,404.07,952.51,305.4
2021-07-12 10:15:17,404.0,952.51,305.4
2021-07-12 10:15:18,405.88,946.09,305.4
2021-07-12 10:15:19,406.46,945.12,305.4
2021-07-12 10:15:20,406.0,944.84,305.4
2021-07-12 10:15:21,404.8,944.84,305.4
2021-07-12 10:15:22,404.52,947.28,305.4
2021-07-12 10:15:23,404.39,945.94,305.4
2021-07-12 10:15:24,402.42,945.94,305.4
2021-07-12 10:15:25,400.77,946.95,305.4
2021-07-12 10:15:26,397.53,946.84,305.4
2021-07-12 10:15:27,393.9,946.33,305.4
2021-07-12 10:15:28,394.16,946.33,305.4
2021-07-12 10:15:29,393.79,946.08,305.4
2021-07-12 10:15:30,394.25,944.96,305.4
2021-07-12 10:15:31,395.09,944.96,305.4
2021-07-12 10:15:32,394.56,945.18,305.4
2021-07-12 10:15:33,392.97,944.98,305.15
2021-07-12 10:15:34,390.81,944.52,305.15
2021-07-12 10:15:35,389.75,944.52,305.15
2021-07-12 10:15:36,390.06,944.91,305.15
2021-07-12 10:15:37,390.78,944.93,305.15
2021-07-12 10:15:38,391.01,944.33,305.15
2021-07-12 10:15:39,391.14,944.33,305.15
2021-07-12 10:15:40,391.74,943.76,305.15
2021-07-12 10:15:41,393.23,943.59,305.15
2021-07-12 10:15:42,390.3,943.59,305.15
2021-07-12 10:15:43,387.65,943.89,305.15
2021-07-12 10:15:44,388.94,943.12,305.15
2021-07-12 10:15:45,387.11,943.26,305.15
2021-07-12 10:15:46,390.89,943.26,305.15
2021-07-12 10:15:47,388.66,943.18,305.15
2021-07-12 10:15:48,392.88,943.29,305.15
2021-07-12 10:15:49,394.25,941.27,305.15
2021-07-12 10:15:50,389.01,941.27,305.15
2021-07-12 10:15:51,387.31,942.69,305.15
2021-07-12 10:15:52,387.34,942.22,305.15
2021-07-12 10:15:53,387.97,942.22,305.15
2021-07-12 10:15:54,387.85,941.51,305.15
2021-07-12 10:15:55,388.03,941.99,305.15
2021-07-12 10:15:56,386.23,941.53,305.15
2021-07-12 10:15:57,385.18,941.53,305.15
2021-07-12 10:15:58,385.33,941.22,305.15
2021-07-12 10:15:59,383.62,941.16,305.15
2021-07-12 10:16:00,382.34,941.16,305.15
2021-07-12 10:16:01,383.17,941.28,305.15
2021-07-12 10:16:02,381.26,942.29,305.15
2021-07-12 10:16:03,383.16,942.83,305.15
2021-07-12 10:16:04,379.37,942.83,305.15
2021-07-12 10:16:05,381.35,940.87,305.15
2021-07-12 10:16:06,383.14,942.56,305.15
2021-07-12 10:16:07,386.3,942.43,305.15
2021-07-12 10:16:08,391.18,942.43,305.15
2021-07-12 10:16:09,389.03,942.14,305.15
2021-07-12 10:16:10,389.17,941.86,305.15
2021-07-12 10:16:11,389.63,941.86,305.15
2021-07-12 10:16:12,392.73,941.62,305.15
2021-07-12 10:16:13,393.92,941.19,305.15
2021-07-12 10:16:14,393.18,941.45,305.15
2021-07-12 10:16:15,392.4,941.45,305.15
2021-07-12 10:16:16,401.94,941.1,305.15
2021-07-12 10:16:17,396.97,941.16,305.15
2021-07-12 10:16:18,385.02,941.16,305.15
2021-07-12 10:16:19,384.68,941.33,305.15
2021-07-12 10:16:20,379.29,941.24,305.15
2021-07-12 10:16:21,378.81,941.75,305.15
2021-07-12 10:16:22,388.03,941.75,305.15
2021-07-12 10:16:23,382.46,941.45,305.15
2021-07-12 10:16:24,376.89,940.97,305.15
2021-07-12 10:16:25,371.4,941.58,305.15
2021-07-12 10:16:26,372.83,941.58,305.15
2021-07-12 10:16:27,374.26,941.56,305.15
2021-07-12 10:16:28,374.75,942.13,305.15
2021-07-12 10:16:29,372.81,942.13,305.15
2021-07-12 10:16:30,375.39,941.38,305.15
2021-07-12 10:16:31,377.6,941.41,305.15
2021-07-12 10:16:32,378.11,941.15,305.15
2021-07-12 10:16:33,372.31,941.15,305.15
2021-07-12 10:16:34,369.41,941.72,305.15
2021-07-12 10:16:35,367.86,941.55,305.15
2021-07-12 10:16:36,362.79,941.55,305.15
2021-07-12 10:16:37,369.46,941.89,305.15
2021-07-12 10:16:38,370.2,941.78,305.15
2021-07-12 10:16:39,361.78,941.84,305.15
2021-07-12 10:16:40,363.26,941.84,305.15
2021-07-12 10:16:41,368.52,942.18,305.15
2021-07-12 10:16:42,361.7,941.87,305.15
2021-07-12 10:16:43,360.07,941.82,305.15
2021-07-12 10:16:44,362.93,941.82,305.15
2021-07-12 10:16:45,360.72,942.62,305.15
2021-07-12 10:16:46,365.15,942.74,305.15
2021-07-12 10:16:47,360.83,942.74,305.15
2021-07-12 10:16:48,361.2,941.46,305.15
2021-07-12 10:16:49,359.87,942.35,305.15
2021-07-12 10:16:50,357.35,942.43,305.15
2021-07-12 10:16:51,359.38,942.43,305.15
2021-07-12 10:16:52,356.16,942.36,305.15
2021-07-12 10:16:53,356.47,939.19,305.15
2021-07-12 10:16:54,357.98,941.22,305.15
2021-07-12 10:16:55,354.94,941.22,305.15
2021-07-12 10:16:56,355.01,940.86,305.15
2021-07-12 10:16:57,357.81,940.7,305.15
2021-07-12 10:16:58,358.01,940.7,305.15
2021-07-12 10:16:59,356.25,941.32,305.15
2021-07-12 10:17:00,354.57,940.35,305.15
2021-07-12 10:17:01,354.75,941.38,305.15
2021-07-12 10:17:02,354.11,941.38,305.15
2021-07-12 10:17:03,353.16,940.89,305.15
2021-07-12 10:17:04,351.92,940.6,305.15
2021-07-12 10:17:05,351.04,940.6,305.15
2021-07-12 10:17:06,353.13,941.77,305.15
2021-07-12 10:17:07,354.49,941.31,305.15
2021-07-12 10:17:08,354.23,941.34,305.15
2021-07-12 10:17:09,355.72,941.34,305.15
2021-07-12 10:17:10,351.94,941.5,305.15
2021-07-12 10:17:11,352.3,941.33,305.15
2021-07-12 10:17:12,353.0,941.33,305.15
2021-07-12 10:17:13,350.65,941.36,305.15
2021-07-12 10:17:14,349.71,941.37,305.15
2021-07-12 10:17:15,348.94,940.07,305.15
2021-07-12 10:17:16,350.56,940.07,305.15
2021-07-12 10:17:17,350.61,940.28,305.15
2021-07-12 10:17:18,350.21,940.03,305.15
2021-07-12 10:17:19,349.03,942.2,305.15
2021-07-12 10:18:01,352.23,694.77,305.15
2021-07-12 10:18:02,345.5,693.99,305.15
2021-07-12 10:18:03,341.01,694.44,305.15
2021-07-12 10:18:04,344.7,694.44,305.15
2021-07-12 10:18:05,406.52,692.37,305.15
2021-07-12 10:18:06,420.63,692.79,305.15
2021-07-12 10:18:07,414.08,693.53,305.03
2021-07-12 10:18:08,412.32,693.53,305.03
2021-07-12 10:18:09,411.19,693.32,305.03
2021-07-12 10:18:10,411.44,719.53,305.03
2021-07-12 10:18:11,410.0,719.53,305.03
2021-07-12 10:18:12,408.79,719.55,305.03
2021-07-12 10:18:13,410.27,722.22,305.03
2021-07-12 10:18:14,409.23,717.51,305.03
2021-07-12 10:18:15,407.05,717.51,305.03
2021-07-12 10:18:16,409.54,719.24,305.03
2021-07-12 10:18:17,408.1,721.89,305.03
2021-07-12 10:18:18,407.87,721.89,305.03
2021-07-12 10:18:19,408.24,723.03,305.03
2021-07-12 10:18:20,407.73,723.26,305.03
2021-07-12 10:18:21,406.44,723.56,304.9
2021-07-12 10:18:22,405.98,723.56,304.9
2021-07-12 10:18:23,404.98,530.97,304.9
2021-07-12 10:18:24,405.32,516.77,304.9
2021-07-12 10:18:25,406.14,499.05,304.9
2021-07-12 10:18:26,404.64,499.05,304.9
2021-07-12 10:18:27,409.38,508.42,304.9
2021-07-12 10:18:28,409.15,503.55,304.9
2021-07-12 10:18:29,406.81,503.55,304.9
2021-07-12 10:18:30,405.13,512.15,304.9
2021-07-12 10:18:31,405.23,511.84,304.9
2021-07-12 10:18:32,402.67,510.78,304.9
2021-07-12 10:18:33,401.92,510.78,304.9
2021-07-12 10:18:34,401.82,509.09,304.78
2021-07-12 10:18:35,400.83,517.84,304.78
2021-07-12 10:18:36,400.51,517.84,304.78
2021-07-12 10:18:37,400.57,517.62,304.78
2021-07-12 10:18:38,400.95,518.99,304.78
2021-07-12 10:18:39,401.45,520.24,304.78
2021-07-12 10:18:40,401.58,520.24,304.78
2021-07-12 10:18:41,402.5,521.21,304.78
2021-07-12 10:18:42,403.11,520.46,304.78
2021-07-12 10:18:43,403.2,520.46,304.78
2021-07-12 10:18:44,402.97,521.26,304.78
2021-07-12 10:18:45,403.26,521.01,304.78
2021-07-12 10:18:46,403.02,520.68,304.78
2021-07-12 10:18:47,404.99,520.68,304.65
2021-07-12 10:18:48,404.26,521.8,304.65
2021-07-12 10:18:49,407.0,517.68,304.65
2021-07-12 10:18:50,405.44,549.98,304.65
2021-07-12 10:18:51,403.42,549.98,304.65
2021-07-12 10:18:52,405.55,546.79,304.65
2021-07-12 10:18:53,405.77,548.99,304.65
2021-07-12 10:18:54,405.79,548.99,304.65
2021-07-12 10:18:55,406.14,548.88,304.65
2021-07-12 10:18:56,407.1,549.45,304.65
2021-07-12 10:18:57,405.56,548.88,304.65
2021-07-12 10:18:58,406.15,548.88,304.65
2021-07-12 10:18:59,406.75,549.63,304.65
2021-07-12 10:19:00,407.27,550.14,304.65
2021-07-12 10:19:01,407.7,549.02,304.53
2021-07-12 10:19:02,408.3,549.02,304.53
2021-07-12 10:19:03,407.81,545.77,304.53
2021-07-12 10:19:04,408.42,548.38,304.53
2021-07-12 10:19:05,406.84,548.38,304.53
2021-07-12 10:19:06,407.15,547.99,304.53
2021-07-12 10:19:07,406.71,547.0,304.53
2021-07-12 10:19:08,407.81,547.56,304.53
2021-07-12 10:19:09,406.89,547.56,304.53
2021-07-12 10:19:10,406.71,546.99,304.53
2021-07-12 10:19:11,406.53,534.68,304.53
2021-07-12 10:19:12,406.21,534.68,304.53
