datetime,co2,par,temp
2021-06-03 06:02:18,679.4,712.9,
2021-06-03 06:02:19,650.3,734.79,
2021-06-03 06:02:20,636.94,755.1,
2021-06-03 06:02:21,559.0,755.1,
2021-06-03 06:02:22,390.67,805.95,
2021-06-03 06:02:23,395.33,801.08,
2021-06-03 06:02:24,422.78,840.07,
2021-06-03 06:02:25,420.57,840.07,
2021-06-03 06:02:26,412.25,805.57,
2021-06-03 06:02:27,444.23,802.29,
2021-06-03 06:02:28,448.26,796.77,
2021-06-03 06:02:29,419.07,796.77,
2021-06-03 06:02:30,416.85,793.72,
2021-06-03 06:02:31,417.25,794.19,
2021-06-03 06:02:32,411.19,794.19,
2021-06-03 06:02:33,415.43,791.83,
2021-06-03 06:02:34,412.21,799.9,
2021-06-03 06:02:35,406.01,799.9,
2021-06-03 06:02:36,408.11,791.15,
2021-06-03 06:02:37,413.06,799.51,
2021-06-03 06:02:38,414.68,769.46,
2021-06-03 06:02:39,414.03,769.46,
2021-06-03 06:02:40,411.31,782.14,
2021-06-03 06:02:41,408.01,919.61,
2021-06-03 06:02:42,400.66,919.61,
2021-06-03 06:02:43,398.01,1034.81,
2021-06-03 06:02:44,408.01,1028.39,
2021-06-03 06:02:45,446.03,1037.66,
2021-06-03 06:02:46,468.35,1037.66,
2021-06-03 06:02:47,478.59,1042.9,
2021-06-03 06:02:48,510.55,1044.23,
2021-06-03 06:02:49,507.72,1044.23,
2021-06-03 06:02:50,505.13,1043.73,
2021-06-03 06:02:51,495.18,1042.98,
2021-06-03 06:02:52,492.39,1042.98,
2021-06-03 06:02:53,491.2,1042.38,
2021-06-03 06:02:54,485.62,1045.01,
2021-06-03 06:02:55,479.18,1047.37,
2021-06-03 06:02:56,478.9,1047.37,
2021-06-03 06:02:57,496.36,1046.68,
2021-06-03 06:02:58,498.38,1044.77,
2021-06-03 06:02:59,497.46,1044.77,
2021-06-03 06:03:00,487.32,1044.15,
2021-06-03 06:03:01,501.26,1043.91,
2021-06-03 06:03:02,495.63,1043.91,
2021-06-03 06:03:03,498.55,1044.53,
2021-06-03 06:03:04,512.17,1044.23,
2021-06-03 06:03:05,509.72,1048.54,
2021-06-03 06:03:06,512.84,1048.54,
2021-06-03 06:03:07,508.76,1046.19,
2021-06-03 06:03:08,513.7,1042.87,
2021-06-03 06:03:09,526.02,1055.74,
2021-06-03 06:03:10,518.82,1055.74,
2021-06-03 06:03:11,523.88,1058.05,
2021-06-03 06:03:12,493.8,1058.65,
2021-06-03 06:03:13,501.88,1058.65,
2021-06-03 06:03:14,530.88,1058.97,
2021-06-03 06:03:15,520.04,1058.75,
2021-06-03 06:03:16,523.26,1058.75,
2021-06-03 06:03:17,523.84,1059.18,
2021-06-03 06:03:18,532.17,1059.2,
2021-06-03 06:03:19,540.98,1059.07,
2021-06-03 06:03:20,536.12,1059.07,
2021-06-03 06:03:21,534.95,1059.03,
2021-06-03 06:03:22,525.03,1058.84,
2021-06-03 06:03:23,522.02,1058.84,
2021-06-03 06:03:24,530.73,1059.8,
2021-06-03 06:03:25,528.45,1058.67,
2021-06-03 06:03:26,541.16,1058.67,
2021-06-03 06:03:27,533.63,1059.24,
2021-06-03 06:03:28,544.22,1059.43,
2021-06-03 06:03:29,544.94,1059.43,
2021-06-03 06:03:30,534.96,1059.81,
2021-06-03 06:03:31,526.88,1059.03,
2021-06-03 06:03:32,543.17,1059.93,
2021-06-03 06:03:33,522.16,1059.93,
2021-06-03 06:03:34,545.03,1059.23,
2021-06-03 06:03:35,537.15,1059.09,
2021-06-03 06:03:36,542.03,1059.09,
2021-06-03 06:03:37,539.18,1059.65,
2021-06-03 06:03:38,533.81,1058.24,
2021-06-03 06:03:39,535.21,1054.66,
2021-06-03 06:03:40,534.0,1054.66,
2021-06-03 06:03:41,529.65,1053.1,
2021-06-03 06:03:42,545.79,1052.36,
2021-06-03 06:03:43,528.73,1052.36,
2021-06-03 06:03:44,546.33,1052.95,
2021-06-03 06:03:45,532.25,1052.62,
2021-06-03 06:03:46,530.42,1052.62,
2021-06-03 06:03:47,531.89,1053.91,
2021-06-03 06:03:48,538.12,1053.33,
2021-06-03 06:03:49,559.92,1051.43,
2021-06-03 06:03:50,553.76,1051.43,
2021-06-03 06:03:51,543.93,1048.75,
2021-06-03 06:03:52,541.7,1048.36,
2021-06-03 06:03:53,541.58,1048.36,
2021-06-03 06:03:54,557.73,1048.95,
2021-06-03 06:03:55,554.91,1048.55,
2021-06-03 06:03:56,551.04,1048.55,
2021-06-03 06:03:57,537.95,1048.61,
2021-06-03 06:03:58,544.56,1048.54,
2021-06-03 06:03:59,546.05,1048.93,
2021-06-03 06:04:00,563.31,1048.93,
2021-06-03 06:04:01,548.5,1049.33,
2021-06-03 06:04:02,555.76,1049.34,
2021-06-03 06:04:03,535.47,1049.34,
2021-06-03 06:04:04,551.62,1049.59,
2021-06-03 06:04:05,536.92,1049.05,
2021-06-03 06:04:06,552.91,1048.93,
2021-06-03 06:04:07,536.46,1048.93,
2021-06-03 06:04:08,544.1,1049.99,
2021-06-03 06:04:09,560.8,1050.28,
2021-06-03 06:04:10,557.45,1050.28,
2021-06-03 06:04:11,551.53,1051.15,
2021-06-03 06:04:12,563.63,1050.26,
2021-06-03 06:04:13,558.55,1050.26,
2021-06-03 06:04:14,551.41,1050.56,
2021-06-03 06:04:15,557.2,1051.12,
2021-06-03 06:04:16,558.57,1050.66,
2021-06-03 06:04:17,542.68,1050.66,
2021-06-03 06:04:18,542.05,1050.43,
