datetime,co2,par,temp
2021-06-17 06:43:58,483.39,1255.88,294.9
2021-06-17 06:43:59,470.5,1252.0,294.9
2021-06-17 06:44:00,458.65,1249.4,294.9
2021-06-17 06:44:01,468.16,1249.4,294.9
2021-06-17 06:44:02,383.73,997.57,294.9
2021-06-17 06:44:03,346.16,996.41,294.9
2021-06-17 06:44:04,355.63,967.2,294.9
2021-06-17 06:44:05,358.61,967.2,294.9
2021-06-17 06:44:06,358.9,966.33,294.9
2021-06-17 06:44:07,357.74,961.91,294.9
2021-06-17 06:44:08,357.34,985.83,294.9
2021-06-17 06:44:09,356.93,985.83,294.9
2021-06-17 06:44:10,357.09,992.36,294.9
2021-06-17 06:44:11,356.95,1012.18,294.9
2021-06-17 06:44:12,356.82,1012.18,294.9
2021-06-17 06:44:13,357.46,1004.44,294.9
2021-06-17 06:44:14,357.04,1008.33,294.9
2021-06-17 06:44:15,357.2,1078.66,294.9
2021-06-17 06:44:16,357.56,1078.66,294.9
2021-06-17 06:44:17,357.65,1006.57,294.9
2021-06-17 06:44:18,357.57,1015.22,294.9
2021-06-17 06:44:19,357.96,1015.22,294.9
2021-06-17 06:44:20,359.09,1118.14,294.9
2021-06-17 06:44:21,359.91,1408.51,294.9
2021-06-17 06:44:22,359.72,1402.7,294.9
2021-06-17 06:44:23,359.53,1402.7,294.9
2021-06-17 06:44:24,361.04,1402.76,294.9
2021-06-17 06:44:25,360.7,1407.69,294.9
2021-06-17 06:44:26,360.08,1414.31,294.9
2021-06-17 06:44:27,361.34,1414.31,294.9
2021-06-17 06:44:28,361.8,1414.21,294.9
2021-06-17 06:44:29,361.66,1416.22,294.9
2021-06-17 06:44:30,360.67,1416.22,294.9
2021-06-17 06:44:31,361.06,1415.91,294.9
2021-06-17 06:44:32,360.27,1416.06,294.9
2021-06-17 06:44:33,360.34,1414.16,294.9
2021-06-17 06:44:34,359.45,1414.16,294.9
2021-06-17 06:44:35,359.4,1412.83,294.9
2021-06-17 06:44:36,358.23,1411.6,294.9
2021-06-17 06:44:37,358.25,1411.6,294.9
2021-06-17 06:44:38,357.01,1411.3,294.9
2021-06-17 06:44:39,356.45,1412.73,294.9
2021-06-17 06:44:40,356.07,1412.77,294.9
2021-06-17 06:44:41,355.12,1412.77,294.9
2021-06-17 06:44:42,356.06,1410.25,294.9
2021-06-17 06:44:43,355.72,1407.26,294.9
2021-06-17 06:44:44,352.63,1404.78,294.9
2021-06-17 06:44:45,354.58,1404.78,294.9
2021-06-17 06:44:46,354.31,1405.02,294.9
2021-06-17 06:44:47,352.03,1404.91,294.9
2021-06-17 06:44:48,351.2,1404.91,294.9
2021-06-17 06:44:49,352.38,1404.62,294.9
2021-06-17 06:44:50,351.17,1403.85,294.9
2021-06-17 06:44:51,348.72,1402.95,294.9
2021-06-17 06:44:52,350.79,1402.95,294.9
2021-06-17 06:44:53,350.7,1403.57,294.9
2021-06-17 06:44:54,349.19,1403.91,294.9
2021-06-17 06:44:55,348.39,1403.6,294.9
2021-06-17 06:44:56,348.19,1403.6,294.9
2021-06-17 06:44:57,346.21,1402.08,294.9
2021-06-17 06:44:58,348.16,1400.53,294.9
2021-06-17 06:44:59,347.28,1400.53,294.9
2021-06-17 06:45:00,344.02,1399.62,294.9
2021-06-17 06:45:01,344.81,1399.25,294.9
2021-06-17 06:45:02,343.37,1398.72,294.9
2021-06-17 06:45:03,344.74,1398.72,294.9
2021-06-17 06:45:04,344.61,1397.56,294.9
2021-06-17 06:45:05,342.65,1396.32,294.9
2021-06-17 06:45:06,341.09,1396.32,294.9
2021-06-17 06:45:07,341.34,1393.69,294.9
2021-06-17 06:45:08,341.76,1390.2,294.9
2021-06-17 06:45:09,343.05,1387.4,294.9
2021-06-17 06:45:10,340.97,1387.4,294.9
2021-06-17 06:45:11,341.16,1386.01,294.9
2021-06-17 06:45:12,341.57,1386.96,294.9
2021-06-17 06:45:13,337.93,1386.96,294.9
2021-06-17 06:45:14,337.19,1390.59,294.9
2021-06-17 06:45:15,338.89,1392.37,294.9
2021-06-17 06:45:16,338.91,1392.77,294.9
2021-06-17 06:45:17,337.87,1392.77,294.9
2021-06-17 06:45:18,337.26,1390.51,294.9
2021-06-17 06:45:19,337.56,1388.97,294.9
2021-06-17 06:45:20,338.25,1389.76,294.9
2021-06-17 06:45:21,335.78,1389.76,294.9
2021-06-17 06:45:22,334.15,1393.75,294.9
2021-06-17 06:45:23,335.33,1397.73,294.9
2021-06-17 06:45:24,335.51,1397.73,294.9
2021-06-17 06:45:25,334.95,1398.53,294.9
2021-06-17 06:45:26,333.7,1396.41,294.9
2021-06-17 06:45:27,332.28,1394.96,294.9
2021-06-17 06:45:28,332.94,1394.96,294.9
2021-06-17 06:45:29,332.8,1394.42,294.9
2021-06-17 06:45:30,332.67,1395.81,294.9
2021-06-17 06:45:31,330.4,1397.32,294.9
2021-06-17 06:45:32,327.28,1397.32,294.9
2021-06-17 06:45:33,331.3,1399.83,294.9
2021-06-17 06:45:34,329.33,1403.74,294.9
2021-06-17 06:45:35,329.93,1403.74,294.9
2021-06-17 06:45:36,328.4,1406.21,294.9
2021-06-17 06:45:37,330.06,1405.95,294.9
2021-06-17 06:45:38,328.6,1405.16,294.9
2021-06-17 06:45:39,325.2,1405.16,294.9
2021-06-17 06:45:40,328.52,1403.49,294.9
2021-06-17 06:45:41,327.03,1399.91,294.9
2021-06-17 06:45:42,324.19,1399.91,295.03
2021-06-17 06:45:43,324.86,1398.31,295.03
2021-06-17 06:45:44,325.59,1394.82,295.03
2021-06-17 06:45:45,325.8,1395.36,295.03
2021-06-17 06:45:46,325.66,1395.36,295.03
2021-06-17 06:45:47,324.35,1401.53,295.03
2021-06-17 06:45:48,322.24,1410.82,295.03
2021-06-17 06:45:49,322.7,1415.74,295.03
2021-06-17 06:45:50,322.4,1415.74,295.03
2021-06-17 06:45:51,321.15,1416.35,295.03
2021-06-17 06:45:52,320.52,1415.01,295.03
2021-06-17 06:45:53,319.69,1415.01,295.03
2021-06-17 06:45:54,320.81,1412.96,295.03
2021-06-17 06:45:55,320.09,1410.03,295.03
2021-06-17 06:45:56,320.16,1407.02,295.03
2021-06-17 06:45:57,318.22,1407.02,295.03
2021-06-17 06:45:58,319.9,1405.61,295.03
2021-06-17 06:45:59,316.43,1403.4,295.03
2021-06-17 06:46:00,318.84,1403.4,295.03
2021-06-17 06:46:01,317.35,1403.01,295.03
2021-06-17 06:46:02,316.95,1404.06,295.03
2021-06-17 06:46:03,317.52,1404.69,295.03
